593486,845,1/6/2015 18:50,San Francisco Caltrain 2 (330 Townsend),69,1/6/2015 19:04,Post at Kearny,47,420,Subscriber,94133
593485,1036,1/6/2015 18:49,Embarcadero at Sansome,60,1/6/2015 19:06,Market at 4th,76,523,Customer,24466
593484,1056,1/6/2015 18:49,Embarcadero at Sansome,60,1/6/2015 19:06,Market at 4th,76,491,Customer,24466
593483,446,1/6/2015 18:48,San Francisco Caltrain (Townsend at 4th),70,1/6/2015 18:56,Post at Kearny,47,56,Subscriber,94103
593482,440,1/6/2015 18:48,Broadway St at Battery St,82,1/6/2015 18:56,Temporary Transbay Terminal (Howard at Beale),55,613,Subscriber,94710
593481,254,1/6/2015 18:48,Commercial at Montgomery,45,1/6/2015 18:52,Temporary Transbay Terminal (Howard at Beale),55,586,Subscriber,94611
593480,1256,1/6/2015 18:48,Temporary Transbay Terminal (Howard at Beale),55,1/6/2015 19:09,Davis at Jackson,42,527,Subscriber,94111
593479,225,1/6/2015 18:48,Cowper at University,37,1/6/2015 18:52,Palo Alto Caltrain Station,34,683,Subscriber,94107
593478,374,1/6/2015 18:47,San Francisco Caltrain (Townsend at 4th),70,1/6/2015 18:54,5th at Howard,57,360,Subscriber,94103
593477,566,1/6/2015 18:47,San Francisco Caltrain 2 (330 Townsend),69,1/6/2015 18:56,Powell Street BART,39,596,Subscriber,94541
593476,203,1/6/2015 18:47,Townsend at 7th,65,1/6/2015 18:50,San Francisco Caltrain (Townsend at 4th),70,529,Subscriber,95051
593475,293,1/6/2015 18:45,Spear at Folsom,49,1/6/2015 18:50,Harry Bridges Plaza (Ferry Building),50,482,Subscriber,94030
593474,478,1/6/2015 18:44,Davis at Jackson,42,1/6/2015 18:52,2nd at Townsend,61,620,Customer,nil
593473,333,1/6/2015 18:43,Market at Sansome,77,1/6/2015 18:49,5th at Howard,57,520,Subscriber,94107
593472,601,1/6/2015 18:42,Market at 10th,67,1/6/2015 18:52,San Francisco Caltrain (Townsend at 4th),70,635,Subscriber,94065
593471,579,1/6/2015 18:42,San Jose Diridon Caltrain Station,2,1/6/2015 18:51,Ryland Park,84,128,Subscriber,95110
593470,361,1/6/2015 18:41,SJSU 4th at San Carlos,12,1/6/2015 18:47,Santa Clara at Almaden,4,155,Subscriber,95110
593469,887,1/6/2015 18:41,San Francisco Caltrain (Townsend at 4th),70,1/6/2015 18:56,Clay at Battery,41,278,Subscriber,94133
593468,602,1/6/2015 18:41,Market at Sansome,77,1/6/2015 18:51,San Francisco Caltrain 2 (330 Townsend),69,510,Subscriber,94086
593467,523,1/6/2015 18:40,Howard at 2nd,63,1/6/2015 18:48,San Francisco Caltrain (Townsend at 4th),70,537,Subscriber,94063
