559129,332,11/26/2014 8:49,Grant Avenue at Columbus Avenue,73,11/26/2014 8:55,Beale at Market,56,591,Subscriber,94133
559127,330,11/26/2014 8:46,Market at Sansome,77,11/26/2014 8:51,2nd at Townsend,61,376,Subscriber,94549
559125,224,11/26/2014 8:49,Steuart at Market,74,11/26/2014 8:53,Embarcadero at Vallejo,48,448,Subscriber,94114
559122,483,11/26/2014 8:49,2nd at Folsom,62,11/26/2014 8:57,San Francisco Caltrain 2 (330 Townsend),69,378,Subscriber,94107
559117,197,11/26/2014 8:48,2nd at South Park,64,11/26/2014 8:51,San Francisco Caltrain (Townsend at 4th),70,268,Subscriber,94105
559116,529,11/26/2014 8:48,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:56,Market at Sansome,77,329,Subscriber,94010
559115,304,11/26/2014 8:47,Embarcadero at Bryant,54,11/26/2014 8:52,Harry Bridges Plaza (Ferry Building),50,518,Subscriber,94105
559114,536,11/26/2014 8:46,2nd at Folsom,62,11/26/2014 8:55,Washington at Kearny,46,356,Subscriber,94129
559113,495,11/26/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:54,Market at Sansome,77,504,Subscriber,95051
559112,668,11/26/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:57,Embarcadero at Folsom,51,349,Subscriber,95014
559111,666,11/26/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:57,Market at 10th,67,364,Subscriber,95130
559110,365,11/26/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:52,2nd at Folsom,62,424,Subscriber,94010
559109,656,11/26/2014 8:46,Townsend at 7th,65,11/26/2014 8:57,Spear at Folsom,49,571,Subscriber,94107
559108,539,11/26/2014 8:45,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:54,Steuart at Market,74,381,Subscriber,94010
559106,584,11/26/2014 8:45,San Francisco Caltrain 2 (330 Townsend),69,11/26/2014 8:55,Market at 10th,67,525,Subscriber,94404
559105,567,11/26/2014 8:45,Temporary Transbay Terminal (Howard at Beale),55,11/26/2014 8:55,San Francisco Caltrain 2 (330 Townsend),69,576,Subscriber,94703
