805629,288,6/12/2015 21:44,Beale at Market,56,6/12/2015 21:49,Embarcadero at Bryant,54,455,Subscriber,94105
805628,391,6/12/2015 21:37,Yerba Buena Center of the Arts (3rd @ Howard),68,6/12/2015 21:44,Civic Center BART (7th at Market),72,378,Subscriber,94107
805616,419,6/12/2015 21:14,San Francisco Caltrain (Townsend at 4th),70,6/12/2015 21:21,Embarcadero at Bryant,54,286,Subscriber,94105
805615,179,6/12/2015 21:10,Embarcadero at Bryant,54,6/12/2015 21:13,2nd at Townsend,61,370,Subscriber,94105
805613,268,6/12/2015 21:03,Adobe on Almaden,5,6/12/2015 21:07,San Jose Diridon Caltrain Station,2,23,Subscriber,94070
805612,170,6/12/2015 21:03,Yerba Buena Center of the Arts (3rd @ Howard),68,6/12/2015 21:06,Howard at 2nd,63,590,Subscriber,94107
805611,379,6/12/2015 21:01,San Francisco Caltrain (Townsend at 4th),70,6/12/2015 21:07,Embarcadero at Bryant,54,260,Subscriber,94105
805606,485,6/12/2015 20:52,2nd at South Park,64,6/12/2015 21:01,Spear at Folsom,49,469,Subscriber,94105
805605,446,6/12/2015 20:54,Market at 4th,76,6/12/2015 21:02,2nd at Townsend,61,578,Subscriber,94107
805603,2367,6/12/2015 20:44,Mechanics Plaza (Market at Battery),75,6/12/2015 21:23,Beale at Market,56,450,Customer,44202
805601,6477,6/12/2015 20:39,Market at 4th,76,6/12/2015 22:27,Market at 4th,76,480,Customer,nil
805600,6511,6/12/2015 20:38,Market at 4th,76,6/12/2015 22:26,Market at 4th,76,561,Customer,nil
805599,1548,6/12/2015 20:36,Davis at Jackson,42,6/12/2015 21:01,Golden Gate at Polk,59,189,Subscriber,94111
805597,1109,6/12/2015 20:33,Embarcadero at Folsom,51,6/12/2015 20:51,San Francisco Caltrain (Townsend at 4th),70,286,Subscriber,94105
805594,387,6/12/2015 20:28,Mechanics Plaza (Market at Battery),75,6/12/2015 20:34,Powell Street BART,39,511,Subscriber,94107
805592,287,6/12/2015 20:23,5th at Howard,57,6/12/2015 20:28,San Francisco Caltrain 2 (330 Townsend),69,373,Subscriber,94301
805591,133,6/12/2015 20:23,Spear at Folsom,49,6/12/2015 20:25,Embarcadero at Bryant,54,370,Subscriber,94109
805590,870,6/12/2015 20:14,Davis at Jackson,42,6/12/2015 20:29,San Francisco Caltrain (Townsend at 4th),70,659,Subscriber,94303
805589,258,6/12/2015 20:09,Beale at Market,56,6/12/2015 20:13,Davis at Jackson,42,485,Subscriber,94303
805584,361,6/12/2015 20:04,Spear at Folsom,49,6/12/2015 20:10,Davis at Jackson,42,524,Subscriber,92064
805582,327,6/12/2015 20:03,Steuart at Market,74,6/12/2015 20:09,Embarcadero at Sansome,60,390,Subscriber,94133
805580,401,6/12/2015 20:01,Embarcadero at Folsom,51,6/12/2015 20:07,Yerba Buena Center of the Arts (3rd @ Howard),68,411,Subscriber,94107
805579,612,6/12/2015 20:00,Market at 10th,67,6/12/2015 20:11,Post at Kearny,47,614,Customer,2116
805578,217,6/12/2015 19:57,San Francisco Caltrain 2 (330 Townsend),69,6/12/2015 20:01,Townsend at 7th,65,332,Subscriber,94107
805577,189,6/12/2015 19:51,2nd at Townsend,61,6/12/2015 19:54,San Francisco Caltrain (Townsend at 4th),70,260,Subscriber,94107
805576,1247,6/12/2015 19:47,Beale at Market,56,6/12/2015 20:07,Beale at Market,56,475,Subscriber,94303
805575,478,6/12/2015 19:44,Beale at Market,56,6/12/2015 19:52,Grant Avenue at Columbus Avenue,73,530,Subscriber,94133
805574,224,6/12/2015 19:43,Embarcadero at Sansome,60,6/12/2015 19:47,Broadway St at Battery St,82,387,Subscriber,94111
805573,3943,6/12/2015 19:43,Embarcadero at Sansome,60,6/12/2015 20:48,San Francisco Caltrain (Townsend at 4th),70,449,Customer,95129
805572,650,6/12/2015 19:39,5th at Howard,57,6/12/2015 19:50,Townsend at 7th,65,330,Subscriber,94107
805571,578,6/12/2015 19:35,2nd at South Park,64,6/12/2015 19:45,Townsend at 7th,65,878,Subscriber,94107
805570,248,6/12/2015 19:37,San Francisco Caltrain 2 (330 Townsend),69,6/12/2015 19:42,Townsend at 7th,65,568,Subscriber,94107
805569,717,6/12/2015 19:35,Mountain View City Hall,27,6/12/2015 19:47,San Antonio Shopping Center,31,155,Subscriber,94040
805568,574,6/12/2015 19:35,2nd at Townsend,61,6/12/2015 19:44,Temporary Transbay Terminal (Howard at Beale),55,510,Subscriber,93922
805567,597,6/12/2015 19:35,2nd at Townsend,61,6/12/2015 19:45,Temporary Transbay Terminal (Howard at Beale),55,548,Subscriber,94105
805565,575,6/12/2015 19:28,Mechanics Plaza (Market at Battery),75,6/12/2015 19:38,Market at 10th,67,372,Subscriber,94102
805560,74,6/12/2015 19:24,Spear at Folsom,49,6/12/2015 19:25,Embarcadero at Folsom,51,286,Subscriber,94105
805557,401,6/12/2015 19:22,Howard at 2nd,63,6/12/2015 19:29,Powell at Post (Union Square),71,445,Subscriber,94108
805553,373,6/12/2015 19:20,Spear at Folsom,49,6/12/2015 19:26,2nd at Townsend,61,558,Customer,94044
805552,752,6/12/2015 19:17,San Salvador at 1st,8,6/12/2015 19:30,Adobe on Almaden,5,245,Customer,90808
805551,535,6/12/2015 19:17,Spear at Folsom,49,6/12/2015 19:26,2nd at Townsend,61,620,Customer,94109
