433104,499,9/1/2014 12:22,Powell at Post (Union Square),71,9/1/2014 12:30,Harry Bridges Plaza (Ferry Building),50,400,Customer,95350
433103,495,9/1/2014 12:22,Powell at Post (Union Square),71,9/1/2014 12:30,Harry Bridges Plaza (Ferry Building),50,277,Customer,95350
433102,913,9/1/2014 12:22,Spear at Folsom,49,9/1/2014 12:37,Washington at Kearny,46,611,Subscriber,94105
433101,1006,9/1/2014 12:21,2nd at South Park,64,9/1/2014 12:38,Harry Bridges Plaza (Ferry Building),50,571,Customer,46220
433100,1001,9/1/2014 12:21,2nd at South Park,64,9/1/2014 12:38,Harry Bridges Plaza (Ferry Building),50,315,Customer,46220
433099,900,9/1/2014 12:14,Market at Sansome,77,9/1/2014 12:29,Embarcadero at Sansome,60,470,Customer,2280
433098,973,9/1/2014 12:13,Market at Sansome,77,9/1/2014 12:29,Embarcadero at Sansome,60,489,Customer,2280
433094,979,9/1/2014 12:09,Market at 10th,67,9/1/2014 12:25,Mechanics Plaza (Market at Battery),75,410,Customer,89123
433093,1031,9/1/2014 12:08,Market at 10th,67,9/1/2014 12:26,Mechanics Plaza (Market at Battery),75,622,Customer,89123
433092,730,9/1/2014 12:05,Harry Bridges Plaza (Ferry Building),50,9/1/2014 12:18,Market at 4th,76,496,Subscriber,94709
433091,8951,9/1/2014 12:05,Steuart at Market,74,9/1/2014 14:34,Steuart at Market,74,603,Customer,94110
433090,869,9/1/2014 12:05,Steuart at Market,74,9/1/2014 12:20,Market at 4th,76,418,Customer,29607
433089,894,9/1/2014 12:05,Steuart at Market,74,9/1/2014 12:20,Market at 4th,76,549,Customer,29609
433088,9001,9/1/2014 12:04,Steuart at Market,74,9/1/2014 14:34,Steuart at Market,74,383,Customer,94110
433087,8048,9/1/2014 12:04,San Jose Civic Center,3,9/1/2014 14:18,St James Park,13,180,Customer,76002
433086,1021,9/1/2014 12:02,San Francisco Caltrain (Townsend at 4th),70,9/1/2014 12:19,Commercial at Montgomery,45,429,Customer,94114
433085,686,9/1/2014 12:00,South Van Ness at Market,66,9/1/2014 12:11,Market at 4th,76,564,Customer,94501
433084,698,9/1/2014 12:00,South Van Ness at Market,66,9/1/2014 12:12,Market at 4th,76,440,Customer,94501
433083,406,9/1/2014 12:00,Powell Street BART,39,9/1/2014 12:06,Market at 4th,76,391,Customer,nil
433082,1429,9/1/2014 11:56,San Francisco Caltrain (Townsend at 4th),70,9/1/2014 12:20,Harry Bridges Plaza (Ferry Building),50,573,Customer,80107
433081,1239,9/1/2014 11:54,Grant Avenue at Columbus Avenue,73,9/1/2014 12:15,2nd at Townsend,61,330,Customer,85233
433080,1251,9/1/2014 11:54,Grant Avenue at Columbus Avenue,73,9/1/2014 12:15,2nd at Townsend,61,441,Customer,85233
433078,1615,9/1/2014 11:53,San Francisco Caltrain (Townsend at 4th),70,9/1/2014 12:20,Harry Bridges Plaza (Ferry Building),50,437,Customer,20715
433077,1686,9/1/2014 11:52,San Francisco Caltrain (Townsend at 4th),70,9/1/2014 12:20,Harry Bridges Plaza (Ferry Building),50,310,Customer,33712
433076,1663,9/1/2014 11:51,San Francisco Caltrain (Townsend at 4th),70,9/1/2014 12:18,Harry Bridges Plaza (Ferry Building),50,529,Customer,60625
433070,639,9/1/2014 11:45,Mechanics Plaza (Market at Battery),75,9/1/2014 11:56,Mechanics Plaza (Market at Battery),75,567,Subscriber,94960
433069,616,9/1/2014 11:43,Spear at Folsom,49,9/1/2014 11:53,Commercial at Montgomery,45,413,Subscriber,94105
433068,937,9/1/2014 11:40,Market at 10th,67,9/1/2014 11:56,Davis at Jackson,42,421,Subscriber,94102
433067,873,9/1/2014 11:39,Mechanics Plaza (Market at Battery),75,9/1/2014 11:54,San Francisco Caltrain (Townsend at 4th),70,429,Subscriber,94403
433066,1040,9/1/2014 11:38,San Francisco Caltrain (Townsend at 4th),70,9/1/2014 11:55,Embarcadero at Sansome,60,452,Subscriber,94133
433065,926,9/1/2014 11:36,Embarcadero at Sansome,60,9/1/2014 11:51,Steuart at Market,74,383,Customer,29607
433064,1023,9/1/2014 11:34,Embarcadero at Sansome,60,9/1/2014 11:51,Steuart at Market,74,549,Customer,29609
433063,13635,9/1/2014 11:32,Palo Alto Caltrain Station,34,9/1/2014 15:19,Palo Alto Caltrain Station,34,663,Customer,97401
433060,907,9/1/2014 11:23,Powell Street BART,39,9/1/2014 11:38,2nd at South Park,64,553,Customer,46220
433059,958,9/1/2014 11:22,Powell Street BART,39,9/1/2014 11:38,2nd at South Park,64,315,Customer,46220
433058,310,9/1/2014 11:22,Embarcadero at Bryant,54,9/1/2014 11:27,Harry Bridges Plaza (Ferry Building),50,637,Subscriber,94107
433057,1429,9/1/2014 11:14,Harry Bridges Plaza (Ferry Building),50,9/1/2014 11:37,Market at 10th,67,410,Customer,89123
433056,1596,9/1/2014 11:11,Harry Bridges Plaza (Ferry Building),50,9/1/2014 11:38,Market at 10th,67,622,Customer,89123
433055,1711,9/1/2014 11:01,San Francisco City Hall,58,9/1/2014 11:29,San Francisco City Hall,58,546,Customer,nil
433054,1750,9/1/2014 11:00,San Francisco City Hall,58,9/1/2014 11:29,San Francisco City Hall,58,393,Customer,nil
433052,2255,9/1/2014 10:56,Embarcadero at Sansome,60,9/1/2014 11:34,Embarcadero at Sansome,60,383,Customer,29607
433051,2278,9/1/2014 10:56,Embarcadero at Sansome,60,9/1/2014 11:34,Embarcadero at Sansome,60,549,Customer,29609
433050,412,9/1/2014 10:55,Grant Avenue at Columbus Avenue,73,9/1/2014 11:02,Market at 4th,76,589,Subscriber,94133
433049,6999,9/1/2014 10:51,Grant Avenue at Columbus Avenue,73,9/1/2014 12:48,Market at Sansome,77,212,Customer,73116
433048,553,9/1/2014 10:51,St James Park,13,9/1/2014 11:00,San Salvador at 1st,8,194,Subscriber,95112
433047,7027,9/1/2014 10:51,Grant Avenue at Columbus Avenue,73,9/1/2014 12:48,Market at Sansome,77,636,Customer,73116
433044,7196,9/1/2014 10:48,Grant Avenue at Columbus Avenue,73,9/1/2014 12:48,Market at Sansome,77,548,Customer,75206
433043,685,9/1/2014 10:45,Powell at Post (Union Square),71,9/1/2014 10:57,Townsend at 7th,65,422,Subscriber,94111
433042,1274,9/1/2014 10:45,5th at Howard,57,9/1/2014 11:06,Grant Avenue at Columbus Avenue,73,318,Customer,90405
