695518,209,3/24/2015 15:58,Commercial at Montgomery,45,3/24/2015 16:01,Commercial at Montgomery,45,417,Customer,95032
695517,296,3/24/2015 15:57,Embarcadero at Folsom,51,3/24/2015 16:02,Howard at 2nd,63,359,Subscriber,94107
695516,592,3/24/2015 15:56,Embarcadero at Bryant,54,3/24/2015 16:06,San Francisco Caltrain (Townsend at 4th),70,319,Subscriber,95008
695512,656,3/24/2015 12:27,Broadway St at Battery St,82,3/24/2015 12:38,Broadway St at Battery St,82,334,Subscriber,94105
695504,761,3/24/2015 15:53,Steuart at Market,74,3/24/2015 16:06,San Francisco Caltrain (Townsend at 4th),70,619,Subscriber,95120
695503,771,3/24/2015 15:53,Embarcadero at Folsom,51,3/24/2015 16:05,San Francisco Caltrain (Townsend at 4th),70,564,Subscriber,95032
695502,297,3/24/2015 15:53,Commercial at Montgomery,45,3/24/2015 15:58,Harry Bridges Plaza (Ferry Building),50,463,Subscriber,94904
695501,468,3/24/2015 15:52,2nd at Townsend,61,3/24/2015 16:00,Steuart at Market,74,601,Subscriber,94588
695499,703,3/24/2015 15:49,Clay at Battery,41,3/24/2015 16:01,San Francisco Caltrain (Townsend at 4th),70,578,Subscriber,94089
695498,516,3/24/2015 15:49,Townsend at 7th,65,3/24/2015 15:58,Market at 10th,67,454,Subscriber,94110
695497,586,3/24/2015 15:49,Steuart at Market,74,3/24/2015 15:58,San Francisco Caltrain (Townsend at 4th),70,563,Subscriber,94024
695496,801,3/24/2015 15:48,Mechanics Plaza (Market at Battery),75,3/24/2015 16:02,San Francisco Caltrain (Townsend at 4th),70,570,Subscriber,94404
695495,431,3/24/2015 15:46,Powell Street BART,39,3/24/2015 15:53,Washington at Kearny,46,326,Subscriber,94133
695494,380,3/24/2015 15:45,Steuart at Market,74,3/24/2015 15:52,Embarcadero at Sansome,60,447,Subscriber,94111
695488,229,3/24/2015 15:41,Beale at Market,56,3/24/2015 15:45,Embarcadero at Folsom,51,469,Subscriber,94553
