870007,955,7/31/2015 7:16,Mechanics Plaza (Market at Battery),75,7/31/2015 7:32,South Van Ness at Market,66,277,Subscriber,94611
870006,611,7/31/2015 7:16,Temporary Transbay Terminal (Howard at Beale),55,7/31/2015 7:26,San Francisco City Hall,58,576,Subscriber,94530
870003,323,7/31/2015 7:15,Harry Bridges Plaza (Ferry Building),50,7/31/2015 7:21,Howard at 2nd,63,351,Subscriber,94954
869993,555,7/31/2015 7:07,2nd at Townsend,61,7/31/2015 7:16,Davis at Jackson,42,450,Subscriber,94037
869989,467,7/31/2015 7:06,Market at 10th,67,7/31/2015 7:14,San Francisco Caltrain 2 (330 Townsend),69,561,Subscriber,94102
869988,536,7/31/2015 7:06,Temporary Transbay Terminal (Howard at Beale),55,7/31/2015 7:15,Embarcadero at Sansome,60,271,Subscriber,94105
869985,808,7/31/2015 7:05,San Francisco Caltrain 2 (330 Townsend),69,7/31/2015 7:19,Davis at Jackson,42,553,Subscriber,94087
869984,639,7/31/2015 7:05,San Francisco Caltrain 2 (330 Townsend),69,7/31/2015 7:15,Market at Sansome,77,238,Subscriber,94402
869983,322,7/31/2015 7:04,SJSU - San Salvador at 9th,16,7/31/2015 7:09,Paseo de San Antonio,7,660,Subscriber,95112
869980,1078,7/31/2015 7:03,San Francisco Caltrain (Townsend at 4th),70,7/31/2015 7:21,Embarcadero at Sansome,60,66,Subscriber,95111
869979,163,7/31/2015 7:03,Townsend at 7th,65,7/31/2015 7:06,Townsend at 7th,65,214,Subscriber,94107
869978,428,7/31/2015 7:03,Temporary Transbay Terminal (Howard at Beale),55,7/31/2015 7:10,Commercial at Montgomery,45,475,Subscriber,94611
869977,439,7/31/2015 7:03,Embarcadero at Sansome,60,7/31/2015 7:10,Temporary Transbay Terminal (Howard at Beale),55,259,Subscriber,94111
869976,387,7/31/2015 7:02,2nd at Townsend,61,7/31/2015 7:09,Spear at Folsom,49,457,Subscriber,89451
869975,314,7/31/2015 7:02,San Francisco Caltrain (Townsend at 4th),70,7/31/2015 7:08,Yerba Buena Center of the Arts (3rd @ Howard),68,620,Subscriber,94401
869974,298,7/31/2015 7:02,5th at Howard,57,7/31/2015 7:07,San Francisco Caltrain 2 (330 Townsend),69,320,Subscriber,94103
869973,444,7/31/2015 6:59,Grant Avenue at Columbus Avenue,73,7/31/2015 7:07,Mechanics Plaza (Market at Battery),75,356,Subscriber,94133
869972,826,7/31/2015 6:57,Embarcadero at Folsom,51,7/31/2015 7:11,Townsend at 7th,65,279,Subscriber,94501
869971,476,7/31/2015 6:57,Market at 10th,67,7/31/2015 7:05,San Francisco Caltrain 2 (330 Townsend),69,386,Subscriber,94102
869970,347,7/31/2015 6:56,Yerba Buena Center of the Arts (3rd @ Howard),68,7/31/2015 7:02,San Francisco Caltrain (Townsend at 4th),70,620,Subscriber,94105
869969,433,7/31/2015 6:51,San Francisco Caltrain (Townsend at 4th),70,7/31/2015 6:59,Embarcadero at Bryant,54,212,Subscriber,95008
869968,481,7/31/2015 6:51,San Francisco Caltrain (Townsend at 4th),70,7/31/2015 6:59,Harry Bridges Plaza (Ferry Building),50,547,Subscriber,94111
869967,773,7/31/2015 6:50,San Francisco Caltrain (Townsend at 4th),70,7/31/2015 7:03,Temporary Transbay Terminal (Howard at Beale),55,388,Subscriber,94030
869966,1185,7/31/2015 6:50,Grant Avenue at Columbus Avenue,73,7/31/2015 7:09,San Francisco Caltrain (Townsend at 4th),70,363,Subscriber,94133
869965,419,7/31/2015 6:47,Temporary Transbay Terminal (Howard at Beale),55,7/31/2015 6:54,Market at 4th,76,578,Subscriber,94501
869964,480,7/31/2015 6:47,Steuart at Market,74,7/31/2015 6:55,2nd at Townsend,61,598,Subscriber,94588
869963,428,7/31/2015 6:46,Powell at Post (Union Square),71,7/31/2015 6:53,Harry Bridges Plaza (Ferry Building),50,331,Subscriber,94111
869962,718,7/31/2015 6:43,Market at 10th,67,7/31/2015 6:55,San Francisco Caltrain 2 (330 Townsend),69,274,Subscriber,94102
869961,255,7/31/2015 6:40,Santa Clara at Almaden,4,7/31/2015 6:44,San Jose Diridon Caltrain Station,2,71,Subscriber,95110
869960,856,7/31/2015 6:38,Harry Bridges Plaza (Ferry Building),50,7/31/2015 6:52,2nd at Folsom,62,599,Subscriber,94590
869959,181,7/31/2015 6:37,2nd at Townsend,61,7/31/2015 6:40,San Francisco Caltrain 2 (330 Townsend),69,238,Subscriber,95134
869958,322,7/31/2015 6:32,Temporary Transbay Terminal (Howard at Beale),55,7/31/2015 6:38,Market at 4th,76,400,Subscriber,94501
869957,289,7/31/2015 6:32,San Pedro Square,6,7/31/2015 6:37,San Jose Diridon Caltrain Station,2,127,Subscriber,95112
869956,592,7/31/2015 6:29,Embarcadero at Sansome,60,7/31/2015 6:39,2nd at Townsend,61,573,Subscriber,94111
869955,731,7/31/2015 6:25,Embarcadero at Bryant,54,7/31/2015 6:37,Embarcadero at Sansome,60,635,Subscriber,94105
869954,242,7/31/2015 6:21,Harry Bridges Plaza (Ferry Building),50,7/31/2015 6:25,Commercial at Montgomery,45,260,Subscriber,94904
869953,342,7/31/2015 6:21,Yerba Buena Center of the Arts (3rd @ Howard),68,7/31/2015 6:27,Steuart at Market,74,629,Subscriber,94107
869952,391,7/31/2015 6:16,Temporary Transbay Terminal (Howard at Beale),55,7/31/2015 6:22,Commercial at Montgomery,45,677,Subscriber,94611
869951,273,7/31/2015 6:15,Beale at Market,56,7/31/2015 6:20,Broadway St at Battery St,82,417,Subscriber,94610
869950,579,7/31/2015 6:13,Powell Street BART,39,7/31/2015 6:22,San Francisco Caltrain 2 (330 Townsend),69,503,Subscriber,94107
869949,469,7/31/2015 6:09,Post at Kearny,47,7/31/2015 6:16,San Francisco Caltrain (Townsend at 4th),70,66,Subscriber,94114
869948,333,7/31/2015 6:06,Grant Avenue at Columbus Avenue,73,7/31/2015 6:11,Market at Sansome,77,468,Subscriber,94133
869947,455,7/31/2015 6:03,San Francisco Caltrain 2 (330 Townsend),69,7/31/2015 6:10,2nd at Folsom,62,282,Subscriber,94002
869946,264,7/31/2015 5:57,Embarcadero at Sansome,60,7/31/2015 6:01,Clay at Battery,41,318,Subscriber,94133
869945,370,7/31/2015 5:53,5th at Howard,57,7/31/2015 5:59,San Francisco Caltrain 2 (330 Townsend),69,427,Subscriber,94107
869944,493,7/31/2015 5:43,5th at Howard,57,7/31/2015 5:51,Steuart at Market,74,310,Subscriber,94112
869943,447,7/31/2015 5:38,Powell Street BART,39,7/31/2015 5:45,San Francisco Caltrain 2 (330 Townsend),69,584,Subscriber,94107
869942,201,7/31/2015 5:05,2nd at Folsom,62,7/31/2015 5:08,Market at Sansome,77,614,Subscriber,94107
869941,696,7/31/2015 5:04,Davis at Jackson,42,7/31/2015 5:16,San Francisco Caltrain (Townsend at 4th),70,547,Subscriber,94111
869940,276,7/31/2015 5:03,Grant Avenue at Columbus Avenue,73,7/31/2015 5:07,Market at Sansome,77,659,Subscriber,94133
869939,766,7/31/2015 4:32,South Van Ness at Market,66,7/31/2015 4:45,Embarcadero at Sansome,60,573,Subscriber,94102
