881089,281,8/7/2015 19:01,Mountain View Caltrain Station,28,8/7/2015 19:06,Castro Street and El Camino Real,32,35,Subscriber,94022
881088,14560,8/7/2015 19:00,Market at 10th,67,8/7/2015 23:03,Market at 10th,67,583,Customer,94109
881087,882,8/7/2015 19:00,Harry Bridges Plaza (Ferry Building),50,8/7/2015 19:14,San Francisco Caltrain 2 (330 Townsend),69,412,Subscriber,94158
881085,553,8/7/2015 18:57,San Francisco Caltrain 2 (330 Townsend),69,8/7/2015 19:06,Powell Street BART,39,547,Subscriber,94107
881083,559,8/7/2015 18:56,Townsend at 7th,65,8/7/2015 19:05,Howard at 2nd,63,189,Subscriber,94105
881082,905,8/7/2015 18:53,Mountain View Caltrain Station,28,8/7/2015 19:08,Mountain View City Hall,27,92,Subscriber,95032
881081,524,8/7/2015 18:51,San Antonio Caltrain Station,29,8/7/2015 19:00,Rengstorff Avenue / California Street,33,128,Subscriber,94040
881079,15210,8/7/2015 18:49,Market at 10th,67,8/7/2015 23:03,Market at 10th,67,300,Customer,94109
881070,989,8/7/2015 18:45,Broadway St at Battery St,82,8/7/2015 19:01,5th at Howard,57,609,Subscriber,94107
881069,1053,8/7/2015 18:44,Civic Center BART (7th at Market),72,8/7/2015 19:02,Grant Avenue at Columbus Avenue,73,617,Subscriber,94133
881068,185,8/7/2015 18:44,Townsend at 7th,65,8/7/2015 18:47,San Francisco Caltrain 2 (330 Townsend),69,547,Subscriber,95051
881066,554,8/7/2015 18:43,Market at 10th,67,8/7/2015 18:52,San Francisco Caltrain 2 (330 Townsend),69,604,Subscriber,95035
881065,1529,8/7/2015 18:42,Santa Clara at Almaden,4,8/7/2015 19:07,San Pedro Square,6,696,Subscriber,95110
881064,271,8/7/2015 18:42,Harry Bridges Plaza (Ferry Building),50,8/7/2015 18:46,Embarcadero at Bryant,54,575,Subscriber,94105
881063,1270,8/7/2015 18:41,Washington at Kearny,46,8/7/2015 19:02,2nd at Townsend,61,538,Subscriber,94107
