706756,250,3/31/2015 23:41,Davis at Jackson,42,3/31/2015 23:45,Commercial at Montgomery,45,96,Subscriber,94111
706755,336,3/31/2015 23:38,Embarcadero at Sansome,60,3/31/2015 23:44,Steuart at Market,74,387,Subscriber,94517
706754,1388,3/31/2015 23:37,University and Emerson,35,4/1/2015 0:00,San Antonio Shopping Center,31,305,Subscriber,94301
706753,698,3/31/2015 23:29,Spear at Folsom,49,3/31/2015 23:41,Civic Center BART (7th at Market),72,311,Subscriber,94103
706752,220,3/31/2015 23:17,Commercial at Montgomery,45,3/31/2015 23:21,Broadway St at Battery St,82,403,Subscriber,94107
706751,1849,3/31/2015 23:11,Embarcadero at Bryant,54,3/31/2015 23:41,Embarcadero at Sansome,60,328,Customer,94112
706750,1870,3/31/2015 23:10,Embarcadero at Bryant,54,3/31/2015 23:41,Embarcadero at Sansome,60,597,Customer,94112
706749,209,3/31/2015 22:56,2nd at Folsom,62,3/31/2015 22:59,2nd at Townsend,61,629,Subscriber,94107
706746,368,3/31/2015 22:44,Market at 4th,76,3/31/2015 22:50,Market at 10th,67,587,Subscriber,94102
706745,422,3/31/2015 22:43,Powell at Post (Union Square),71,3/31/2015 22:50,Market at 10th,67,485,Subscriber,94103
706744,417,3/31/2015 22:42,San Francisco Caltrain 2 (330 Townsend),69,3/31/2015 22:49,Howard at 2nd,63,375,Subscriber,94107
706743,577,3/31/2015 22:38,Steuart at Market,74,3/31/2015 22:47,2nd at Townsend,61,493,Subscriber,94107
706742,208,3/31/2015 22:37,Commercial at Montgomery,45,3/31/2015 22:41,Broadway St at Battery St,82,450,Subscriber,94107
706741,569,3/31/2015 22:36,Commercial at Montgomery,45,3/31/2015 22:45,Embarcadero at Bryant,54,447,Subscriber,94105
706740,449,3/31/2015 22:32,Market at 4th,76,3/31/2015 22:40,Golden Gate at Polk,59,567,Subscriber,94107
706739,187,3/31/2015 22:13,Broadway St at Battery St,82,3/31/2015 22:17,Mechanics Plaza (Market at Battery),75,585,Subscriber,94111
706738,366,3/31/2015 22:12,Post at Kearny,47,3/31/2015 22:18,Embarcadero at Bryant,54,507,Subscriber,94102
706736,275,3/31/2015 22:07,San Francisco Caltrain 2 (330 Townsend),69,3/31/2015 22:12,5th at Howard,57,573,Subscriber,94103
