638125,585,2/10/2015 15:49,Embarcadero at Folsom,51,2/10/2015 15:59,San Francisco Caltrain (Townsend at 4th),70,498,Subscriber,94404
638124,740,2/10/2015 15:49,Mechanics Plaza (Market at Battery),75,2/10/2015 16:02,San Francisco Caltrain (Townsend at 4th),70,444,Subscriber,94404
638123,474,2/10/2015 15:48,Post at Kearny,47,2/10/2015 15:56,Market at 10th,67,540,Subscriber,94044
638122,480,2/10/2015 15:46,2nd at South Park,64,2/10/2015 15:54,Spear at Folsom,49,511,Subscriber,94105
638121,329,2/10/2015 15:45,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 15:51,Townsend at 7th,65,420,Subscriber,94044
638120,660,2/10/2015 15:45,MLK Library,11,2/10/2015 15:56,San Jose Diridon Caltrain Station,2,10,Subscriber,94044
638119,459,2/10/2015 15:44,Market at 10th,67,2/10/2015 15:52,Post at Kearny,47,291,Subscriber,94108
638118,780,2/10/2015 15:44,Townsend at 7th,65,2/10/2015 15:57,Market at 4th,76,457,Subscriber,94602
638117,422,2/10/2015 15:42,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 15:49,2nd at South Park,64,635,Subscriber,94107
638116,622,2/10/2015 15:42,Temporary Transbay Terminal (Howard at Beale),55,2/10/2015 15:52,San Francisco Caltrain (Townsend at 4th),70,343,Subscriber,94030
638115,750,2/10/2015 15:42,Clay at Battery,41,2/10/2015 15:54,Civic Center BART (7th at Market),72,505,Customer,94070
638114,244,2/10/2015 15:39,Steuart at Market,74,2/10/2015 15:43,Embarcadero at Vallejo,48,309,Subscriber,94105
638113,775,2/10/2015 15:38,Embarcadero at Vallejo,48,2/10/2015 15:51,San Francisco Caltrain (Townsend at 4th),70,354,Subscriber,94404
638112,3009,2/10/2015 15:35,Mountain View Caltrain Station,28,2/10/2015 16:25,Evelyn Park and Ride,30,151,Customer,94040
638109,271,2/10/2015 15:34,Mechanics Plaza (Market at Battery),75,2/10/2015 15:39,Davis at Jackson,42,191,Subscriber,94960
638104,192,2/10/2015 15:30,South Van Ness at Market,66,2/10/2015 15:33,San Francisco City Hall,58,652,Subscriber,94608
638095,942,2/10/2015 15:27,Embarcadero at Sansome,60,2/10/2015 15:43,5th at Howard,57,562,Subscriber,94107
638094,819,2/10/2015 15:27,Townsend at 7th,65,2/10/2015 15:40,Post at Kearny,47,306,Subscriber,94965
638091,199,2/10/2015 15:24,South Van Ness at Market,66,2/10/2015 15:27,Civic Center BART (7th at Market),72,300,Subscriber,94703
638088,246,2/10/2015 15:23,2nd at Townsend,61,2/10/2015 15:27,2nd at Folsom,62,385,Subscriber,94539
638087,125,2/10/2015 15:22,Townsend at 7th,65,2/10/2015 15:24,San Francisco Caltrain 2 (330 Townsend),69,383,Subscriber,94107
638086,1018,2/10/2015 15:20,Townsend at 7th,65,2/10/2015 15:37,Temporary Transbay Terminal (Howard at Beale),55,343,Subscriber,94158
638085,457,2/10/2015 15:20,Embarcadero at Folsom,51,2/10/2015 15:28,San Francisco Caltrain (Townsend at 4th),70,537,Subscriber,94568
638084,159,2/10/2015 15:20,2nd at South Park,64,2/10/2015 15:22,San Francisco Caltrain 2 (330 Townsend),69,420,Subscriber,94107
638081,348,2/10/2015 15:19,Beale at Market,56,2/10/2015 15:25,Embarcadero at Bryant,54,384,Subscriber,94109
638080,137,2/10/2015 15:19,Market at Sansome,77,2/10/2015 15:21,Harry Bridges Plaza (Ferry Building),50,618,Subscriber,94930
638077,341,2/10/2015 15:16,Powell Street BART,39,2/10/2015 15:21,Market at 10th,67,392,Subscriber,94103
638070,493,2/10/2015 15:10,Embarcadero at Folsom,51,2/10/2015 15:18,San Francisco Caltrain 2 (330 Townsend),69,394,Subscriber,94403
638065,958,2/10/2015 15:05,Townsend at 7th,65,2/10/2015 15:21,Spear at Folsom,49,520,Subscriber,94547
638064,843,2/10/2015 15:04,Broadway St at Battery St,82,2/10/2015 15:18,San Francisco Caltrain (Townsend at 4th),70,426,Subscriber,94132
638063,474,2/10/2015 15:02,South Van Ness at Market,66,2/10/2015 15:10,Townsend at 7th,65,306,Subscriber,94107
638062,118,2/10/2015 15:00,Clay at Battery,41,2/10/2015 15:02,Broadway St at Battery St,82,426,Subscriber,94107
638061,458,2/10/2015 14:58,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 15:06,Townsend at 7th,65,268,Subscriber,94107
638060,397,2/10/2015 14:58,San Francisco Caltrain (Townsend at 4th),70,2/10/2015 15:04,Embarcadero at Folsom,51,394,Subscriber,94117
638059,828,2/10/2015 14:57,Harry Bridges Plaza (Ferry Building),50,2/10/2015 15:10,Commercial at Montgomery,45,585,Subscriber,94536
638057,599,2/10/2015 14:53,Temporary Transbay Terminal (Howard at Beale),55,2/10/2015 15:03,Townsend at 7th,65,343,Subscriber,94158
638056,537,2/10/2015 14:48,Embarcadero at Sansome,60,2/10/2015 14:57,Embarcadero at Folsom,51,236,Subscriber,94112
638055,462,2/10/2015 14:45,2nd at South Park,64,2/10/2015 14:53,5th at Howard,57,390,Subscriber,94945
638054,770,2/10/2015 14:45,Townsend at 7th,65,2/10/2015 14:58,Market at 10th,67,558,Subscriber,94102
638053,516,2/10/2015 14:44,Harry Bridges Plaza (Ferry Building),50,2/10/2015 14:53,2nd at South Park,64,420,Subscriber,94114
638051,259,2/10/2015 14:42,Steuart at Market,74,2/10/2015 14:47,Embarcadero at Bryant,54,437,Subscriber,94110
638050,416,2/10/2015 14:41,Market at 10th,67,2/10/2015 14:48,5th at Howard,57,381,Subscriber,94102
638049,486,2/10/2015 14:37,Powell at Post (Union Square),71,2/10/2015 14:45,Post at Kearny,47,391,Customer,55446
638048,650,2/10/2015 14:36,2nd at Townsend,61,2/10/2015 14:47,Steuart at Market,74,480,Subscriber,94702
638047,303,2/10/2015 14:35,2nd at Folsom,62,2/10/2015 14:40,San Francisco Caltrain (Townsend at 4th),70,408,Subscriber,94107
638046,228,2/10/2015 14:30,Powell at Post (Union Square),71,2/10/2015 14:34,Powell Street BART,39,393,Subscriber,94108
638045,478,2/10/2015 14:26,Yerba Buena Center of the Arts (3rd @ Howard),68,2/10/2015 14:34,Steuart at Market,74,403,Subscriber,94070
638044,1897,2/10/2015 14:22,Powell at Post (Union Square),71,2/10/2015 14:54,San Francisco Caltrain (Townsend at 4th),70,511,Customer,91106
638041,265,2/10/2015 14:17,Spear at Folsom,49,2/10/2015 14:21,Harry Bridges Plaza (Ferry Building),50,585,Subscriber,94536
638040,529,2/10/2015 14:16,Harry Bridges Plaza (Ferry Building),50,2/10/2015 14:25,Embarcadero at Sansome,60,328,Subscriber,94010
638039,317,2/10/2015 14:16,Market at 10th,67,2/10/2015 14:21,Powell Street BART,39,382,Subscriber,94611
638038,581,2/10/2015 14:11,Steuart at Market,74,2/10/2015 14:20,San Francisco Caltrain 2 (330 Townsend),69,631,Subscriber,94107
638037,612,2/10/2015 14:10,San Francisco City Hall,58,2/10/2015 14:20,Townsend at 7th,65,574,Subscriber,94114
638036,450,2/10/2015 14:09,Embarcadero at Folsom,51,2/10/2015 14:17,Mechanics Plaza (Market at Battery),75,335,Subscriber,94105
638035,176,2/10/2015 14:08,Steuart at Market,74,2/10/2015 14:11,Davis at Jackson,42,576,Subscriber,94111
638034,11139,2/10/2015 14:04,Clay at Battery,41,2/10/2015 17:09,Harry Bridges Plaza (Ferry Building),50,357,Customer,94117
638032,1387,2/10/2015 14:00,5th at Howard,57,2/10/2015 14:23,Grant Avenue at Columbus Avenue,73,361,Subscriber,94107
638031,301,2/10/2015 13:58,Townsend at 7th,65,2/10/2015 14:03,San Francisco Caltrain (Townsend at 4th),70,352,Subscriber,94107
638030,457,2/10/2015 13:58,Powell Street BART,39,2/10/2015 14:05,Commercial at Montgomery,45,583,Subscriber,94122
638029,390,2/10/2015 13:58,Powell Street BART,39,2/10/2015 14:04,Beale at Market,56,589,Subscriber,94107
638028,373,2/10/2015 13:55,Yerba Buena Center of the Arts (3rd @ Howard),68,2/10/2015 14:01,Mechanics Plaza (Market at Battery),75,459,Subscriber,94117
638027,465,2/10/2015 13:55,5th at Howard,57,2/10/2015 14:03,Temporary Transbay Terminal (Howard at Beale),55,343,Subscriber,94109
638026,355,2/10/2015 13:54,Market at 10th,67,2/10/2015 14:00,Powell Street BART,39,392,Subscriber,94103
638025,10521,2/10/2015 13:53,Howard at 2nd,63,2/10/2015 16:48,Powell Street BART,39,878,Customer,nil
638024,258,2/10/2015 13:52,Beale at Market,56,2/10/2015 13:56,Howard at 2nd,63,356,Subscriber,94608
638023,241,2/10/2015 13:48,Civic Center BART (7th at Market),72,2/10/2015 13:52,Powell Street BART,39,487,Subscriber,94705
638022,1012,2/10/2015 13:46,Embarcadero at Sansome,60,2/10/2015 14:03,Embarcadero at Sansome,60,236,Subscriber,94112
638021,969,2/10/2015 13:46,San Francisco Caltrain (Townsend at 4th),70,2/10/2015 14:02,Market at Sansome,77,593,Subscriber,94107
638020,370,2/10/2015 13:45,Steuart at Market,74,2/10/2015 13:51,Embarcadero at Sansome,60,416,Subscriber,94517
638018,648,2/10/2015 13:44,Townsend at 7th,65,2/10/2015 13:55,Steuart at Market,74,437,Subscriber,94526
638017,1743,2/10/2015 13:40,Embarcadero at Folsom,51,2/10/2015 14:09,Embarcadero at Folsom,51,335,Subscriber,94105
638016,411,2/10/2015 13:39,Townsend at 7th,65,2/10/2015 13:46,2nd at South Park,64,525,Subscriber,94901
638015,432,2/10/2015 13:39,2nd at Townsend,61,2/10/2015 13:47,Harry Bridges Plaza (Ferry Building),50,458,Subscriber,95136
638014,753,2/10/2015 13:38,Harry Bridges Plaza (Ferry Building),50,2/10/2015 13:50,2nd at Townsend,61,480,Subscriber,94107
638013,763,2/10/2015 13:37,Harry Bridges Plaza (Ferry Building),50,2/10/2015 13:50,2nd at Townsend,61,399,Subscriber,94501
638012,777,2/10/2015 13:37,Harry Bridges Plaza (Ferry Building),50,2/10/2015 13:50,2nd at Townsend,61,96,Subscriber,94115
638011,737,2/10/2015 13:38,5th at Howard,57,2/10/2015 13:50,San Francisco City Hall,58,364,Subscriber,94114
638010,350,2/10/2015 13:37,Grant Avenue at Columbus Avenue,73,2/10/2015 13:43,Yerba Buena Center of the Arts (3rd @ Howard),68,324,Subscriber,94107
638009,100,2/10/2015 13:36,Steuart at Market,74,2/10/2015 13:38,Embarcadero at Folsom,51,189,Subscriber,94080
638008,618,2/10/2015 13:35,Steuart at Market,74,2/10/2015 13:46,Embarcadero at Sansome,60,236,Subscriber,94112
638007,390,2/10/2015 13:35,Market at 4th,76,2/10/2015 13:42,Beale at Market,56,434,Subscriber,94117
638006,440,2/10/2015 13:35,Howard at 2nd,63,2/10/2015 13:42,Davis at Jackson,42,292,Subscriber,94107
638005,284,2/10/2015 13:33,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 13:38,Townsend at 7th,65,437,Subscriber,95054
638004,482,2/10/2015 13:33,Embarcadero at Bryant,54,2/10/2015 13:41,Townsend at 7th,65,352,Subscriber,94105
